date,location,count,fork_length,weight,flow,time_for_10_revolutions,tubs_of_debris,trap_condition_code,water_temperature,turbidity,weather,comments
2001-05-03,Mill Creek RSTR,1,66,3.5,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-03,Mill Creek RSTR,1,61,NA,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-03,Mill Creek RSTR,2,67,NA,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-03,Mill Creek RSTR,1,66,1.9,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-03,Mill Creek RSTR,1,66,3.7,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-03,Mill Creek RSTR,1,65,3.6,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-03,Mill Creek RSTR,3,65,NA,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-03,Mill Creek RSTR,1,62,3.3,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-03,Mill Creek RSTR,1,63,3.2,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-03,Mill Creek RSTR,1,63,3.4,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-03,Mill Creek RSTR,3,62,NA,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-03,Mill Creek RSTR,2,64,NA,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-03,Mill Creek RSTR,1,62,3,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-03,Mill Creek RSTR,3,66,NA,291,116,1,normal,55,11.6,sunny,"Winds up to 40 mph yesterday, lots of leaves and branches in trap- no fish in laundry tub."
2001-05-04,Mill Creek RSTR,3,60,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,61,2.7,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,60,2.3,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,61,2.5,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,62,2.6,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,2,64,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,63,2.8,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,64,2.9,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,59,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,64,3,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,2,62,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,58,2.1,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,2,58,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,2,57,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,57,2.1,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,57,2.2,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,53,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,70,3.8,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,5,65,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,56,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,58,2.2,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,63,3.3,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,61,2.7,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,61,2.5,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,61,2.6,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,60,2.6,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,89,7.9,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,60,2.1,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,64,2.7,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,55,1.7,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,45,0.9,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,69,3.8,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,60,2.5,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,72,4.5,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,87,7.8,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,82,6.7,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,81,6.8,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,80,5.5,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,76,5.3,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,75,5,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,63,2.9,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,73,5,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,93,9.5,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,70,4,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,70,4.6,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,70,3.8,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,70,4.2,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,65,3.3,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,65,3.4,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,74,5.2,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,88,7.8,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,75,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,74,4.7,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,74,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,2,73,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,72,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,76,4.9,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,71,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,82,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,70,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,68,3.9,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,67,3.4,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,67,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,66,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,66,3.5,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,71,3.9,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,118,17.4,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,62,NA,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,66,3.2,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-04,Mill Creek RSTR,1,76,NA,279,124,0.5,normal,56,7.01,sunny,NA
2001-05-07,Mill Creek RSTR,1,81,6.6,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,77,5.4,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,54,3,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,64,3.2,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,65,3.4,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,66,3.7,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,68,4.1,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,2,79,5.6,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,82,7,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,84,7.1,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,84,7.5,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,88,8.1,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,95,9.9,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,74,5.1,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,73,4.6,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,2,63,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,64,3,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,66,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,67,3.7,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,83,6.4,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,63,2.8,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,85,6.9,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,82,6.1,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,77,5.2,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,76,5.3,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,76,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,5,62,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,74,4.3,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,64,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,73,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,3,72,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,72,4.4,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,71,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,3,70,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,67,3.4,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,69,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,69,3.7,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,69,3.8,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,68,3.7,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,4,68,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,75,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,65,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,62,2.8,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,43,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,59,2.3,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,61,2.6,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,61,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,60,2.5,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,60,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,44,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,3,58,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,56,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,55,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,50,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-07,Mill Creek RSTR,1,45,NA,328,116,0,normal,59,18.7,sunny,NA
2001-05-08,Mill Creek RSTR,1,85,7.4,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,66,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,66,3.1,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,67,3.3,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,80,6.1,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,60,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,121,21.6,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,91,9.4,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,88,8.1,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,87,7.9,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,86,8,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,85,6.9,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,84,7.7,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,82,6.8,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,81,6.5,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,69,4,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,80,6,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,2,79,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,78,6.3,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,75,4.5,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,75,4.7,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,75,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,74,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,2,73,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,2,72,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,72,4.6,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,2,70,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,81,6.4,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,71,4.3,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,63,2.8,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,65,2.8,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,66,3.3,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,67,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,67,3.2,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,68,3.4,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,69,3.7,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,62,2.8,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,2,70,3.9,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,2,73,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,71,4.2,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,72,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,73,4.2,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,74,4.9,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,79,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,80,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,69,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,2,74,NA,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,3,62,2.6,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,58,2,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,59,2.2,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,61,2.7,353,96,0,normal,60,29.5,sunny,NA
2001-05-08,Mill Creek RSTR,1,60,2.3,353,96,0,normal,60,29.5,sunny,NA
2001-05-09,Mill Creek RSTR,1,74,5.1,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,77,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,93,10,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,76,5.5,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,95,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,38,NA,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,2,76,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,75,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,75,5.4,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,74,5.2,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,72,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,78,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,2,82,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,3,74,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,73,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,73,5.1,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,75,5,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,82,6.7,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,72,4.8,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,78,6.1,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,79,6.2,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,79,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,80,6.1,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,85,7.4,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,3,81,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,92,9.3,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,84,7.3,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,86,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,89,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,90,9.5,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,3,90,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,92,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,80,6.5,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,71,4.1,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,50,1.5,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,53,1.6,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,60,2.6,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,64,3.2,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,65,3.3,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,66,3.6,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,68,3.8,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,57,2.1,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,72,4.2,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,77,5.6,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,78,5.9,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,71,4.7,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,81,6.5,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,89,7.8,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,76,5.4,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,67,3.9,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,2,65,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,70,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,69,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,2,68,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,2,66,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,71,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,60,2.3,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,2,65,3.5,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-09,Mill Creek RSTR,1,63,NA,381,110,0.25,normal,60,15.3,sunny,Huge pteronarcys hatch!
2001-05-10,Mill Creek RSTR,69,NA,NA,390,104,0.5,normal,60,16.1,sunny,Fish were not weighed due to stress in buckets. I had to continuously change water to keep fish from rolling over. No MS222 was used in sampling.
2001-05-10,Mill Creek RSTR,1,99,NA,390,104,0.5,normal,60,16.1,sunny,Fish were not weighed due to stress in buckets. I had to continuously change water to keep fish from rolling over. No MS222 was used in sampling.
2001-05-10,Mill Creek RSTR,1,98,NA,390,104,0.5,normal,60,16.1,sunny,Fish were not weighed due to stress in buckets. I had to continuously change water to keep fish from rolling over. No MS222 was used in sampling.
2001-05-10,Mill Creek RSTR,1,77,5.2,390,104,0.5,normal,60,16.1,sunny,Fish were not weighed due to stress in buckets. I had to continuously change water to keep fish from rolling over. No MS222 was used in sampling.
2001-05-10,Mill Creek RSTR,1,64,3.1,390,104,0.5,normal,60,16.1,sunny,Fish were not weighed due to stress in buckets. I had to continuously change water to keep fish from rolling over. No MS222 was used in sampling.
2001-05-10,Mill Creek RSTR,1,81,6.1,390,104,0.5,normal,60,16.1,sunny,Fish were not weighed due to stress in buckets. I had to continuously change water to keep fish from rolling over. No MS222 was used in sampling.
